FullPath;Package;Element;Property;DependentPackage;DependendElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_BuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NonLinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_CoarseMineralFragments;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_CoarseMineralFragmentType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_CoarseMineralFragments;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_CoarseMineralFragments;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_CommunicationsAndOther;otherTypes;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_CommunicationsAndOtherType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_CommunicationsAndOther;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_LinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_OrganicDeposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Deposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_InorganicDeposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_DumpSite;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_DumpSiteType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_DumpSite;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NonBuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Dune;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Dune;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_DuneType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Dune;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_LooseAndShiftingSand
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Extraction;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_ExtractionType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Extraction;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NonBuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_FloatingIce;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Ice
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Hardpan;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_HardpanType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Hardpan;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_RocksSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Ice;iceDynamics;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_IceDynamics
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Ice;height;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Ice;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Ice;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_TerrestrialIce
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Ice;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_FloatingIce
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_InorganicDeposits;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_InorganicDepositType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_InorganicDeposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Deposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_CommunicationsAndOther
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_BuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Railway
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Road
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LooseAndShiftingSand;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Dune
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_LooseAndShiftingSand;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NaturalSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_SoilSandDepositsSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NaturalSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_AbioticElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NaturalSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_RocksSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonBuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_ArtificialSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonBuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Extraction
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonBuiltUpSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_DumpSite
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonLinearSurface;constructionMaterial;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_ConstructionMaterial
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonLinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_OtherArtificialSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonLinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_BuiltUpSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonLinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Building
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_NonLinearSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_OtherConstruction
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OrganicDeposits;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_OrganicDepositType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OrganicDeposits;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Deposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OtherArtificialSurface;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NonLinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OtherConstruction;height;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OtherConstruction;cover;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_OtherConstruction;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NonLinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_PeriodicVariation;periodType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_PeriodVariationType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_PeriodicVariation;persistencePeriod;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_PeriodicVariation;persistenceUnits;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Derived.Units of Measure;Time
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_PeriodicVariation;description;ISO TC211.ISO 19103 Conceptual schema language.ISO/TS 19103 Edition 1.Basic Types.Primitive.Text;CharacterString
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_PeriodicVariation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Permafrost;permafrostType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_PermafrostType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Permafrost;depth;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Permafrost;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Railway;railTypes;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_RailwayType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Railway;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_LinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Road;roadType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_RoadType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Road;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_LinearSurface
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_RocksSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Hardpan
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_RocksSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_BareRock
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_RocksSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NaturalSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Snow;height;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_Snow;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_SoilSandDepositsSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_LooseAndShiftingSand
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_SoilSandDepositsSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_BareSoil
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_SoilSandDepositsSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_NaturalSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_SoilSandDepositsSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_CoarseMineralFragments
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_SoilSandDepositsSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Deposits
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_TerrestrialIce;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Ice
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBody;dynamics;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyDynamics
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBody;position;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyPositions
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBody;depth;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBody;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_PeriodicVariation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_WaterBody
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_AbioticElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Permafrost
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Snow
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_Abiotic;LC_WaterBodyAndAssociatedSurfaceElement;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_Ice
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_Climate;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_LandCoverClassStructure;LC_ClassCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_GeographicalAspects;geoType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_GeoType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_GeographicalAspects;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_LandCoverClassStructure;LC_ClassCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_LandForm;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_LandformType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_LandForm;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_LandCoverClassStructure;LC_ClassCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_RocksSurfaceCharacteristic;rockType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_RockType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_RocksSurfaceCharacteristic;rockAgeType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_RockAgeType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_RocksSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_SurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SoilSandDepositsSurfaceCharacteristic;soilType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_SoilType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SoilSandDepositsSurfaceCharacteristic;erosionType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_ErosionType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SoilSandDepositsSurfaceCharacteristic;sedimentationType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_SedimentationType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SoilSandDepositsSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_SurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_RocksSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ClassCharacteristics;LC_SoilSandDepositsSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_SurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_LandCoverClassStructure;LC_ClassCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_TopographicalAspects;altitude;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ClassCharacteristics;LC_TopographicalAspects;slope;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
